,SARS,MERS,Influenza,Ebola
LIG4,0.06316437672349319,,,0.035107395323545405
SAA2,0.4799158502272836,0.16660899088674128,0.17168025625116054,0.035107395323545405
COL5A2,0.031663728648316826,,,
SPN,0.13427911246961094,0.06659432423925185,0.028866645140458513,0.21539798435641644
BCL2,0.11479545110254907,0.016275996383111915,,0.17550087473213122
PRLHR,0.04881979426324367,0.03280677380230609,0.08922978603544496,0.10716798425954056
GPR171,0.11576208423936679,0.09923964801375067,0.18147864370368058,0.14349235851498748
SMCR8,0.08181474966066786,0.016542625953490528,0.08675655053074913,0.14391423147311647
EYA2,0.04761320498532468,,,0.03541326808047852
CSF1,0.03151118123408289,0.11405684584310377,0.08589587745128865,0.14775558243060227
ADAMTS4,0.23767892463409565,0.1859167364951482,,
RPGRIP1,0.13707148446957854,0.03355425626182649,0.0289505973522764,
CDSN,0.16576993395500497,,,
TNP2,0.1717506878838066,0.016275996383111915,,0.10913295584148786
GFRA4,0.0820515656557721,0.032792507335322185,0.029538262835001616,0.13895024246279047
TLR6,0.3008484934858458,,,
C3AR1,0.04893725574504795,0.21454779466675297,0.05990399279458528,0.22005739351864323
CHRM4,0.11047030704065747,0.01600357051772507,,0.07290984754770061
DGKH,0.0809108275267968,,,
GRIK5,0.0837866457737877,0.016542625953490528,0.05930288056489333,0.10469924326075684
SPSB4,0.14673235646732913,0.03265083834492667,0.08948265876262282,0.1064292579181369
SHD,0.048640171356494684,0.0332406887583383,0.05845989570726512,0.13659119734738773
FRMD4A,0.08009280896975278,0.11558862478752965,,
CD7,0.015968530550633325,0.016681737033688068,,
CTLA4,0.06327171024081746,,,
CCDC108,0.15077602033749013,,,0.034937466014138115
NXPH4,0.15391992474799088,0.06840724073230467,,0.034623096791734635
PIPOX,0.14367376127520018,0.04883850081263163,0.029538262835001616,0.10902714297618671
FBXO17,0.13158279147844995,0.1147782016059596,0.060152646653633644,0.1435265761518374
GMPR,0.5538348378553694,0.032465013602156194,0.028995802389409107,
SLC4A1,0.2582598850339918,0.06610386614274365,0.0874961632061855,0.10656643330343989
PIWIL2,0.16332300417054435,0.0328561220051009,,0.1767444947741345
CCRL2,0.1453326127080189,0.01633395933319422,,
POLK,0.015968530550633325,,,
ADAMTSL4,0.1850347079084587,0.03335121735048582,,0.0353452963567156
CCR1,0.7147691875994265,0.10049375579317918,0.058308342800585056,
CIDEB,0.062114819341827866,0.04925577122335296,0.09149412614536287,0.11186858826192472
TEAD2,0.11362082100205602,,,
CEACAM19,0.06578793383881044,0.03276730474219323,0.05912855473704182,0.03541326808047852
P2RY10,0.1313595835274101,0.032792507335322185,,
FOSB,0.3799652306285357,0.25539785141749693,0.2744021317674829,0.03541326808047852
PSORS1C2,0.09940850185805754,,0.1484726337348021,0.18121279176113259
FCGR2B,0.1818677817336895,0.13899347527825595,,
HRH3,0.0824573130940195,,0.05930288056489333,0.10688093159730688
FBN2,0.4237315834669936,0.13165120043419526,,0.10899271882270523
ARHGAP30,0.09411663704952981,,0.029538262835001616,
GNG13,0.04904418258177756,0.09848051231272062,0.22757363484857515,0.07033991756108425
KLK14,0.04960571837129517,,,
MMP19,0.2584025848246886,0.11558896336393068,0.11759712141165275,0.21769496406837754
STC2,0.03127520888113996,0.15191806772114963,0.0903733182075862,
PLSCR2,0.031663728648316826,0.03350132637171431,0.2825632810190075,
CCDC69,0.031628955694638056,0.049289683319443126,0.028866645140458513,0.07042636361059776
RUNX1,0.032197373579593486,0.20023263380670064,0.12223522092449843,0.07033991756108425
GPR119,0.11705791397259639,0.03276730474219323,0.17352599693608603,0.14391423147311647
OPRL1,0.0975327302338005,0.03292477280005079,0.058327458010024126,0.14306745027453782
ST8SIA5,0.04887748745652978,0.01646727411838353,0.15234257272043553,
RSBN1,0.047843350132007974,,,
HUNK,0.3461733116439462,,,
PPP3CC,0.09531835939999934,,,
ZMYND10,0.03183490207511482,,,
SGMS2,0.032052049446870776,0.083918513921877,0.029577010009686797,
SLC6A4,0.5698568005967779,,,
LAX1,0.12852120184129667,,,
UPK2,0.06350356641058638,,,
SH3BP2,0.08185950307164543,0.2890873754880553,,
CD300E,0.04785867019308738,0.033188097572931785,0.05928355136148509,0.035107395323545405
TIMD4,0.11304617755115712,,,
CACNA1A,0.0824994142322288,,0.0289505973522764,
MBD5,0.032052049446870776,,,
TAP2,0.1292147519559436,0.10089853978443697,0.028995802389409107,0.10322407108655107
C2,0.11523386757482317,0.11854437648914605,0.14564535663978392,
TLR1,0.06283561717524609,0.0678571462167819,,
SYN1,0.11459447399655037,0.032868455352015165,,
TMC7,0.016005447266522282,,0.028995802389409107,0.2665818913497145
FBXL7,0.178606222509693,,,
CROCC,0.06468458506415647,,0.02997093961898612,
CDC14A,0.14518657810172864,,,
SLC16A4,0.047468316442448893,0.05015401437410548,0.14095818363197535,
BCAN,0.03269185771711432,0.016568709281027567,,
CAMP,0.21773150466476252,,,
CPOX,0.032052049446870776,,0.35072921405470586,
ZFYVE28,0.04758737124018331,,,
SAMD10,0.5151904008963989,0.016275996383111915,,0.21369189521589124
CD274,0.6688011652044279,0.15556639857063603,0.24256633625799628,0.10461065594225365
NKX2-3,0.032052049446870776,0.04872854603226782,0.05910252038926609,0.14391423147311647
CAND1,0.08112174173294856,0.016206440843013144,0.2077776248669192,0.10511129184493453
TULP1,0.15920585118141134,,,
SAMSN1,0.12863654548621473,0.016615079641093412,,
PDE4B,0.14876793352090573,0.1198036372628908,0.029577010009686797,
TREML1,0.09662639727312386,,,
ADM2,0.046809699549783645,0.10104486498722422,,0.07193434514636744
ACVR1B,0.08347199620190543,,,
WNT7A,0.06292901676471169,,,
SVEP1,0.016005447266522282,0.03245138112090334,0.058327458010024126,0.20378001843019933
C4B,0.21546857776240447,0.06558034884451863,0.0895979721974705,0.14101595983471338
ZFP36L1,0.016005447266522282,0.06379313616883871,0.14409772927122813,0.32301552680433243
ATP6V1G2,0.016005447266522282,0.0328561220051009,,0.07055519793064949
BMP7,0.19547431625992867,,,0.1406559282825783
ENPP2,0.20367089196547086,0.0328561220051009,,0.035540715062533985
DIO3,0.18402195973097157,0.03362608362670065,,0.035056416530723215
RGS22,0.39133145411076636,,,0.0707336001913241
VPREB1,0.09598849228745365,,,
VWA1,0.016005447266522282,0.04933356484667684,0.0592706546582762,0.10913295584148786
CTSZ,0.03171911508386828,0.016331061185690107,,
IL18BP,0.049040602090038514,0.1574888367304404,,
SV2B,0.032052049446870776,0.016542625953490528,,
TLE4,0.11069052293857504,0.032792507335322185,,
PTGER3,0.1504555900715537,0.016281792678120147,,0.0353452963567156
ERLIN2,0.016005447266522282,0.050074952000525606,,
CRYGA,0.06362686178664863,0.08114842294271159,0.029538262835001616,0.23716954323229178
CAMK2B,0.3164541824036314,0.016542625953490528,,
FXYD7,0.08230955414667146,0.032792507335322185,0.05819858450122524,0.033994358346927676
PARVG,0.5308547479747578,,,0.03541326808047852
GPD1,0.08209480808733037,0.06465945626892702,0.058001511114450496,0.1790086038742387
RASD2,0.13400778910698496,0.13002220263806202,0.11487881002556263,0.29337568313068463
CSF2,0.5113468152873798,0.016632468526118105,0.3655926359577927,
CADM4,0.03183490207511482,,,
PPP2R2B,0.13379291275832736,0.0328561220051009,,0.10899271882270523
JMJD6,0.032052049446870776,0.08477314342125078,,0.03553221859706362
HSF4,0.11403370180604523,,,
FBXO5,0.032052049446870776,0.033267549114317736,0.029648046496609622,
GABRB2,0.14616102621292504,,,
H6PD,0.049590046892398466,,,0.07019068858867625
LTK,0.04778057010215813,0.016206440843013144,0.0892351976259379,0.06989828163218419
SERPINA9,0.29211524588224813,0.03259162734718835,0.029538262835001616,0.1766719518367284
UNKL,0.09442555098105264,,,0.17965965200801437
MYC,0.049488625813857094,0.34544076523165945,0.14858297238131318,0.6735305203782274
UNC5C,0.1359395816947808,,,
SLC43A2,0.03244751870586604,,,0.034623096791734635
NT5E,0.032052049446870776,0.08365442816779874,0.17949818311420535,
GPR50,0.06523132665135083,0.04925577122335296,0.058001511114450496,0.30410362619777886
SEMA7A,0.23959235584688413,0.10262886043883516,0.11737038991889816,
RNF38,0.016005447266522282,0.01633395933319422,,
LOXL2,0.11006659792827432,0.016681737033688068,0.21766186290030398,
SGCA,0.049040602090038514,0.01655421854350699,,0.07093409012699425
SEC24D,0.032052049446870776,0.01680345922886091,0.059603076852843,
SERPINB8,0.016005447266522282,0.06631472745369683,,0.03461460032626427
ADARB1,0.06546737980297239,0.04990550978036457,,
IL22RA1,0.1415686209405122,0.016029653845262108,,0.10864248093533867
COX6B2,0.0973393097694588,0.1473669073355768,0.1848716176418846,0.34022694344526083
AQP8,0.08087041427010182,,,
DBH,0.26191865701852035,,,
NOG,0.04850748669959468,0.03232658759437237,0.02935744268647078,
AKAP12,0.18320870320441018,0.06578720657346046,0.2006583452389934,0.2154486405693993
TUFM,0.032052049446870776,0.18859329838426667,0.1509223066960651,0.034937466014138115
FCHSD2,0.016005447266522282,0.033232599693014814,,
SVOPL,0.06261794928364345,,,0.07113763690909747
SLC11A1,0.19339621978002536,0.11843057910997022,0.1451886642435785,
GPR116,0.1498577862669961,0.05026496570681886,0.12409290751014469,
MMP13,0.7287589797713265,0.08328183429877054,0.18833677803077228,
STAB1,0.1339810676604772,,,
KLF16,0.06523132665135083,0.03256372226854966,,0.14486363888954254
SLC6A12,0.06452235848853954,,,0.10902714297618671
SLC16A10,0.06300842195921105,,,0.1458508783028876
FGFR2,0.016005447266522282,0.01645568152836707,0.05938683911727329,0.03433421696574225
FST,0.14783336645871248,0.1352880326424736,0.05990399279458528,0.03553221859706362
PIK3R3,0.12744158698870076,0.01600357051772507,0.26505429788721824,
SH3GL2,0.03259800382972145,,,
PRRT1,0.016005447266522282,0.0492594629339849,0.08773977280647732,0.06947568436991465
OTOS,0.08219961368223154,0.016542625953490528,,0.035659665579119086
HK3,0.09791428353991297,0.0501418181237118,,0.034937466014138115
CENPE,0.03259800382972145,0.08532313357159688,0.21531965612520637,
PPHLN1,0.0316582844455788,,0.02975783015821763,0.14226739739062813
EGFL8,0.09891986135272683,0.03336943741583648,,
HHATL,0.04891298870538095,,,
GAB1,0.09664762296854479,,,0.03495445894507884
NKX6-2,0.13023586851380564,,,
IQGAP2,0.11093523521951948,,,
GHSR,0.09974895231435488,0.08199012250970385,,0.07040603950085178
SOST,0.18807504634983227,0.04996560019622186,0.17944208946608256,
TACR1,0.2779170604846791,,,
IL31RA,0.1288532079126289,,,0.035659665579119086
CYP2E1,0.031808124445542624,,,
CCDC14,0.016005447266522282,,0.029538262835001616,
PPIE,0.032052049446870776,,,
GPR162,0.13058427388310376,0.016615079641093412,0.17153738574074207,
AOX1,0.03183490207511482,0.06704746147066719,0.029428479173393612,
KLHDC1,0.08110376490126109,0.03292144399181234,0.02935098482402325,
SH2D5,0.080114298454351,0.20455706945109897,,0.1867585323957088
CD86,0.16271095334493288,0.2278048482513089,0.17671817116552413,0.2613837457750117
ADAMTSL3,0.11399446461309824,0.03286362561704181,,0.3265883505310987
CCDC113,0.08230955414667146,,,
KLHL30,0.016005447266522282,,0.028995802389409107,0.03495445894507884
MAT1A,0.04765656934660952,,0.0289505973522764,0.03484400489396411
THPO,0.11048651168099377,0.0328561220051009,,0.03433421696574225
PRUNE,0.03244751870586604,,,0.10902714297618671
SHC4,0.22446686248168884,0.16482200119668092,,
SRPR,0.032052049446870776,,0.029053923151436872,0.034937466014138115
HEMK1,0.11448770284497492,,,
TNK2,0.06378037232462083,0.0337767602209728,,
MRPL22,0.032052049446870776,,,
LAT,0.1396345782389297,0.08332838044689539,0.24672776765497184,
C1QTNF2,0.16520141409512806,0.016499153740928797,,
CHODL,0.049488625813857094,,,0.07033991756108425
EDNRA,0.10883510843777001,0.04908453853406558,,0.3039464102777255
MIDN,0.080862966740505,0.08191880118499084,,0.1411816433202719
EDN2,0.031835472377936505,0.04864723907382051,0.028995802389409107,0.07105220197032719
CCDC71,0.032052049446870776,,,
DENND2D,0.016005447266522282,0.032965459766676974,,
GLO1,0.032052049446870776,0.016328163038185992,,
ISLR,0.09967597270648014,0.09485085451851498,0.14732152374616952,0.033994358346927676
LOXL4,0.06526946944517319,,0.05990399279458528,
PTPRZ1,0.046813929469317665,,,
STAC3,0.016005447266522282,,,0.035107395323545405
SLC25A45,0.09860089791748294,0.016542625953490528,,
IL22RA2,0.09527927502537858,0.0328561220051009,0.02937681627381337,0.10368388829897526
FCHO1,0.06434809237299198,0.03272622338637735,,
PCDHB9,0.03269185771711432,,0.0289505973522764,
MTM1,0.06403405856414672,,,0.03495445894507884
TAPBP,0.016005447266522282,0.11811640760470574,0.12190486701999363,0.06968429454380189
JAG2,0.032052049446870776,0.016328163038185992,,
LRRC25,0.11744457801252459,0.17094140341055988,,0.17799357966583562
ASPM,0.032052049446870776,0.11751218641221674,0.25577659013372556,
KRT17,0.14565635411989847,0.06414432655146741,0.1481243134591058,
CCNA2,0.06255690579115217,0.10200581450646443,0.02935098482402325,
MOGAT1,0.15200813436475738,,,
MEFV,0.06270999504751627,0.1188583957930711,,0.17590602567508534
ITPR2,0.06595878782783554,,,
KCNK3,0.13257315557117066,0.016281792678120147,,
PLAUR,0.2007217202426032,0.16426505285808196,0.23475463894690018,
SOCS2,0.20205347870326174,0.03258299165436103,,0.2480314754818596
NEFH,0.6455978565658005,0.0995581792156509,,
LMAN1L,0.09776273527196085,0.016542625953490528,0.029538262835001616,0.07033991756108425
MPP1,0.03134743282856978,0.016458579675871183,,
ZEB2,0.11412609514138247,,,0.035600190320826536
GPR68,0.08177844721495234,0.05002904763709194,,
SOX10,0.07974651314952452,0.016542625953490528,0.0289505973522764,
BAK1,0.032052049446870776,0.05002904763709194,,
DPYSL5,0.539847537249091,0.10027847967777738,,
LIN7A,0.049040602090038514,,,
ACBD4,0.09446569641069716,0.049319463247962776,0.05930288056489333,
IL18RAP,0.23671059314965623,0.016664348148663376,0.33135280332155526,0.2870841842462565
WSCD1,0.047355853667206134,0.016600588903572834,,0.034623096791734635
ASPA,0.09924085427819021,0.016325264890681875,,
DPT,0.08347199620190543,0.03288471062355288,0.029538262835001616,0.17988125530783394
P2RX2,0.04893621691686107,0.03274017056159503,0.09013371194303166,0.03495445894507884
NAP1L5,0.06350443518317689,,0.02997093961898612,0.03433421696574225
FBF1,0.03176002281104875,,,
KRT14,0.1457777487265743,0.11640178967546334,0.28385565367375665,
PLD4,0.19829743798536642,0.04949245240774241,,
KCNK4,0.049488625813857094,,,0.10688230454532605
MS4A7,0.16109360383606056,0.17007062052075594,0.14689076193916165,0.14168214393900555
UGT3A1,0.11403370180604523,,0.08649275202515783,0.03469956498096791
NCF2,0.047528373032941156,,0.0903733182075862,0.10901184483274876
STX1A,0.016005447266522282,0.11789400363111972,0.08973456680139652,
TRMT1,0.032052049446870776,0.0337767602209728,,
SERPINE1,0.18386739851539285,0.3231193131822943,,0.2980157796597064
SLC24A4,0.08027462856537156,0.0328561220051009,,0.07142944033437076
EDAR,0.7882319993630065,,,
LAPTM5,0.1773432158677425,0.06695196020468215,,
NAPSA,0.09311755747436463,0.5618958217487127,,
HIVEP1,0.016005447266522282,0.06710396890588138,,
ACRBP,0.09836592572875898,,0.05983912408939622,0.10913295584148786
GMCL1,0.016005447266522282,,,
CTNND2,0.0632854404852327,,,
TDRD3,0.03143091651567442,,,0.07055519793064949
LIFR,0.07861065064706631,0.05012396849517396,,
DOC2B,0.15368191666901246,0.033253308190675096,,
FCRL5,0.0967497785141546,0.050836724867551614,,0.035600190320826536
TBX6,0.016005447266522282,0.016519440773457607,0.02837584759444624,
PRM1,0.06503642502863288,0.06761298635628728,,
TM6SF1,0.09987209677364325,0.06582014048789937,0.05848907101096616,0.3051168582775067
FGF7,0.11208591166274869,0.016615079641093412,,
RASL12,0.06525622011284717,0.033253731188407055,,
SSTR4,0.0764295266380926,0.0328561220051009,0.028866645140458513,0.25205888191423226
ST3GAL6,0.047317179682996285,0.08476447173619728,0.0903824045015266,
L1CAM,0.09471909204873724,0.016275996383111915,,
PTX3,0.7044671573202653,0.11550616528323009,0.3007510215320768,
IL1B,0.1257143762941191,0.08258154740977226,0.15029711331240578,
ASB10,0.016005447266522282,0.03276730474219323,0.08948265876262282,0.28899318689976167
ARC,0.7059915760039778,0.016076024205327954,0.05818875583747808,
CMKLR1,0.09602187662105173,,,
DUOX1,0.22774235465715956,0.0164614778233753,0.05975838416482671,
IL3RA,0.11604153912301873,,,0.03441918162044589
PKLR,0.06467899330033972,0.0332979983097501,0.15281556850170303,
KRT16,0.14408266481695117,0.016029653845262108,,
STARD8,0.016005447266522282,0.050833975238207915,,
ART5,0.03244751870586604,0.0819484002942286,,0.10694759091477059
ATP2A3,0.11011349627309525,0.12033508795032943,,
MBTD1,0.016005447266522282,0.0337767602209728,0.02975783015821763,
TTC7B,0.032052049446870776,,,
CRHR1,0.11355062249334767,0.03243171581330184,0.11661358429918488,0.035056416530723215
PTPRG,0.18766760613016886,0.016275996383111915,,0.07290984754770061
ALDH1L2,0.016005447266522282,,,
FUT7,0.13120008098746794,,0.08854416679394338,0.1426715609506874
CDH6,0.29702049694671867,0.049254643962962794,0.029079754601226998,
LYPD2,0.11220764859522767,,,
PAPPA,0.6585408072716152,0.03337289547338193,,
D2HGDH,0.08129220218718494,0.03300444554677244,0.05930288056489333,0.035659665579119086
PROC,0.04765656934660952,,0.028995802389409107,
CPEB2,0.4112653762209983,0.06430137277127473,,0.07090947075610642
GC,0.33388166017829457,,,0.146620580430191
CD99L2,0.04840743348527797,0.03337624829236122,0.02997093961898612,
TRIM14,0.2677433207219171,0.12956907197910333,0.17677918285467734,0.16847776462945765
TRIM36,0.18476358656390016,,0.20738189510109445,
RIMS1,0.032052049446870776,0.03251059211864168,,
FGG,0.1166754031419167,,,
RNF152,0.11455399813322252,,,
ADAMTS2,0.11738452960631454,0.04974753765489713,,0.07157491487231349
FAIM2,0.15760728155736073,0.08506413244434576,,0.03433421696574225
DUSP8,0.4561512291370114,0.13363952379704314,0.05928355136148509,0.07012831324530619
THRB,0.06508631683189676,,,0.07095533129067016
NRG1,0.1476719261224618,0.08483104376706826,,
MDGA1,0.04782736318046718,0.13484356804284883,0.1455578277006964,0.14486580311538408
FGF8,0.1489595803324803,0.08277507948848123,0.21790508180338242,0.14056783150982916
