	Relative Change
IFIT1	0.03121674262659302
ANKRD1	0.03112037069989537
FOS	0.031119326780096847
SIDT1	0.031118836054985395
HSF2	0.03106577017854483
DNAJA4	0.031002677011983608
PARD6B	0.030965302066235958
ISG20	0.030915984242998087
HHEX	0.030892348266449033
IQGAP2	0.030494712876038436
ADAM32	0.03021121494932698
THSD7A	0.030153370624871504
DERL3	0.03012356412633311
ZEB1	0.03003026871585151
PRSS36	0.029659106521631687
CYR61	0.029430816263471833
CFB	0.029339910867161135
CTGF	0.02920034918076918
SERPINE1	0.028819671835161268
DPF3	0.0288028902911446
NKD2	0.028746211493190402
SP100	0.028681136295695863
PSMB9	0.028149249146255752
GALC	0.02806806622071522
OLFM1	0.028064977280101263
RGS4	0.027680510794044298
GAL3ST4	0.027644693799056336
FBXL8	0.027382545956645087
ZC3HAV1	0.027146161467428806
TNNI2	0.02683746735024801
IFIT2	0.026662114909165723
HS6ST2	0.026470992930411733
PLA2G4F	0.026309377479178466
BTG1	0.026277509025264045
CNIH2	0.02613334029668364
VNN3	0.02598103031125189
EPSTI1	0.02590540352717096
TSPAN1	0.025867752005829577
MME	0.025803916049817247
CASD1	0.025593125239947192
KCNE3	0.025561066220733876
PDE4D	0.025355317605720188
VIL1	0.025126984195882072
CTSD	0.025059607928642928
ST6GALNAC5	0.02489218999419104
SAA1	0.024831505776675016
TSNAXIP1	0.024773628894316377
GDA	0.024617753020498123
PKMYT1	0.024580306653445846
SVEP1	0.02410483919949872
GCHFR	0.024103205647806297
SOCS1	0.02395372685838258
PIK3C2G	0.02391551234015411
SLC23A3	0.023856029897501903
PMAIP1	0.023802425276159566
TREX1	0.023571129355512165
SAMSN1	0.023486895545427846
ASRGL1	0.023416667007047115
NCF1	0.023339235255389643
ISLR	0.023322421774765248
PARD6G	0.023282874947538595
KIRREL2	0.023230151095101913
CCL5	0.023054540774811075
GLI1	0.022816670355735813
BATF2	0.02279836956200403
NCOA7	0.02266925714506387
MIER3	0.022426686951958916
SYT1	0.02228216905857493
RENBP	0.022273803807599652
SULT1E1	0.021770759860196765
NCALD	0.021738509086288892
NGEF	0.021398376063630088
PLXNC1	0.021358563092755963
RASD1	0.02124989452145167
CTXN1	0.02119681360022379
SPATA13	0.02107688123241156
GULP1	0.020990348858700866
SULT1C2	0.02088796285879382
C1QTNF3	0.020550665569581395
AMIGO1	0.02051059090096317
SNX22	0.02005923884548231
USP18	0.020031812207117576
RAB33B	0.019760616523811402
IL4I1	0.019746716067949078
RBKS	0.019689010431677454
SLC39A2	0.019482798549306565
MX2	0.0194436355999887
NUDT4	0.01938322800324059
HYDIN	0.0193262899748427
TAP1	0.01913855463819529
GDF9	0.018831054879617986
LAX1	0.018739130849812307
ANK1	0.01854155984518712
KLRG2	0.01853573981346747
REEP6	0.018419752664765855
FADS2	0.018391041184628355
TGM1	0.0183118299243884
RTP4	0.018202457079860308
FASN	0.018088955870001408
MEGF6	0.018007751038057417
BSG	0.017777841780881716
NNAT	0.01763654514276057
ARSG	0.01755620456768289
LRRC45	0.01744165181684767
COL11A2	0.017401760707673145
HRG	0.017230990686407915
ESR1	0.01722220125519068
DMC1	0.01705814660942268
PTPRR	0.016511105450348215
SH3GL3	0.016364850776194446
PDE9A	0.016322452081348623
SLC5A10	0.016092352753879397
UCP3	0.01597403263807161
NPR1	0.015838699546871476
TRIM29	0.015809210064447386
ZFP36L1	0.015598828091238446
TMCC2	0.015426203391837737
RAB2B	0.015385142391842951
NFE2L2	0.015097578095304234
STAT1	0.014735004143747297
SLC6A17	0.01472825431329158
SLC22A17	0.014708979174104847
S100A9	0.014557047508573905
ACRBP	0.014456298312126598
AVIL	0.014245406789918771
KCNC3	0.014226391562473432
SPRR1A	0.014225339223477936
CD14	0.014183204794443235
CD248	0.01410778137282973
LENG9	0.013991975279844353
TIMD4	0.013974229141757223
TLR6	0.013934169867146136
IMPG2	0.013868756962208243
SLC2A5	0.013827930133874674
ESF1	0.01377724338268243
EFNB3	0.013747669068792833
KCNJ12	0.01349361262616387
CXCL10	0.01346133494554408
CXCL11	0.013355941590920446
KLHDC1	0.01334855603753849
MYO3B	0.013173538917846653
SLC24A4	0.013172439421737448
MAN1C1	0.013166934537114188
ATP1A3	0.012928040021296652
PDGFRL	0.012921177749367052
SHC2	0.012845525707308606
FSCN1	0.012828997706148856
SLAMF9	0.01238941398983313
KRT19	0.012200543740011
IL7	0.01217648798240071
CHRNE	0.011922058992765484
SLC4A8	0.01129496615977294
AGBL2	0.011240299494420387
MYLK	0.011124014762546843
LAMC2	0.011039316382641516
SDK2	0.010832614668435755
SPARC	0.010757634361416479
TSC22D3	0.010577287847061382
SH2D2A	0.010469747001264459
CD69	0.01040163601874687
ELAVL2	0.010138805525343714
TIMP2	0.010063512462053439
GPR37L1	0.009988695732556757
PDE5A	0.009912196659510202
DIO2	0.009526626500832816
TNC	0.00942576426366329
PAQR4	0.009294199667329866
CD38	0.009218548873552895
FRY	0.009194691200107671
ALPK3	0.00907788241237906
BIK	0.009061595993764857
CDH6	0.00903668272940933
CDKN2C	0.009028821002966396
BCL2	0.00883424651516188
RASSF4	0.00869868256136519
LAMA4	0.008693036451431975
SCN8A	0.008557194791051537
COL6A2	0.00854041109515613
TGM2	0.00840983977626187
FFAR2	0.008318876640234925
THBD	0.00829915498361562
F8	0.008193551492959562
SLC9A9	0.008141811422165206
BMP7	0.007990012138184267
PALM	0.007982534800683219
MYO18B	0.007831457557040357
HKDC1	0.007809538433234427
GADD45G	0.007611402058742071
EPHA4	0.007468435062894291
MMRN2	0.007441865257210672
DND1	0.007432328305700807
PPM1E	0.007387972403896096
NID1	0.0072119687763461835
SPRY4	0.007156758080368358
GGN	0.007119126694044568
FMO5	0.007014912191343677
ZBP1	0.00699136417958769
C3	0.006843642330876401
SLCO4C1	0.006771197847471052
TMOD4	0.006730844137541799
CH25H	0.006598725277586844
CXCL5	0.006497411111008885
GMPR	0.0064092520489152476
QPRT	0.006291112377178813
CPT1C	0.006222410744049429
ZFP2	0.006196950389854178
LAG3	0.0061368706337374184
ITGB3	0.006124640511193185
PROS1	0.0059157379103409865
SOD3	0.005627526002721255
TUBB3	0.005581312015672061
PPP1R9A	0.005558113754447997
TLE6	0.0052301462773302766
SCOC	0.004944051706471676
CD86	0.004770559606909099
FGFBP1	0.004702065053290269
VAV3	0.00467773883411722
MSI1	0.0046097215091368835
COL9A2	0.004354607060346528
ACHE	0.004308165822909405
AMOT	0.003945424751117927
PDK4	0.0037796221808478895
RHOF	0.0037005732469222443
COL4A2	0.0033157211927841855
RNF20	0.003072215947694947
TUBA1C	0.0028112172217868393
CCDC113	0.0026305426919381258
DUSP2	0.002543480687558031
AHR	0.0021372505112711433
DGAT2	0.0020210723283245772
RHOB	0.0019877866573541152
MYC	0.0019637200594626275
VWF	0.0019276694630599978
RSAD2	0.0018769737873949967
PLK3	0.001711173789140978
NAPSA	0.0016722016261704659
IFT140	0.0014934117026173372
RNASE4	0.0014491713973142889
LNPEP	0.0014476727390552856
SLC25A25	0.0014286029951260143
SLC44A4	0.0013730059326966327
ACPP	0.0012586584356836929
SH3BP5L	0.0012130663444271175
RDH14	0.0011645582770307002
STAMBP	0.0011611709185250872
WDR44	0.0010521771351063647
TNFRSF12A	0.001044422919592454
CHAD	0.0010398042998288246
MAFB	0.0010357120031724812
TRMT5	0.0010142386897972738
MGMT	0.0010019523277068486
RPS6KA1	0.0009913690147367931
RRN3	0.000983536162323498
GPR160	0.0009552394746673265
MMP13	0.000917897183495125
IDS	0.0008956665914304394
ADAM17	0.0008786664199321137
MASTL	0.0008723230665287883
PMM1	0.0008405582091101668
EFHC1	0.0008384740729541829
YARS	0.0008372921297429468
SCAND1	0.0008246221643272996
TMEM47	0.0008228680225905325
DENND1B	0.0008174471590554179
TBC1D9	0.0008104885856433879
HSPA4	0.000807362081959279
EYA2	0.0008073270959952556
CCDC50	0.0008039889123570519
OSBPL9	0.0008008980653089116
COX10	0.0007901734162619442
TESK2	0.0007634734632941003
ABCB8	0.0007453820177466224
THSD4	0.0007453820177466224
CARS	0.0007439073195212321
PBX2	0.000739979747127178
TRIP10	0.0007371086195998672
FOXD2	0.0007312473850175314
KCNJ11	0.0007288886251106237
TAF1	0.0007282067938573259
EIF4B	0.0006862686451097935
MAGOH	0.0006846841525652485
CACNA2D1	0.0006616323178620003
DCLRE1C	0.0006557721645842775
POLR2B	0.0006343975434521277
TTF2	0.0006317104901336581
SLC30A1	0.000626196257907472
KPNA1	0.0006235536191308436
RNF111	0.000623268442487999
TSC22D2	0.0006229142137397762
STK38	0.0006192078960072205
NPLOC4	0.0006191988273219968
TSPO	0.0006008040507871725
XRRA1	0.0005940794550541952
RARB	0.0005930320024741166
INPP1	0.0005896137433562208
PTPRE	0.0005878629757574284
BCL2L13	0.0005756691720058493
STARD10	0.0005749564280192738
TAF3	0.0005664067289122967
FKBP10	0.0005575050566713275
CBFA2T2	0.0005461612792509766
GINS4	0.0005283510207298978
PITRM1	0.0005189650453969406
TBX6	0.000506004832919654
NFYA	0.0004995229434688924
SHF	0.0004930412402097486
EMP1	0.0004894553524944876
SMARCE1	0.0004859323613153407
TGIF2	0.00048533086774015357
MFAP3	0.00047161700386143994
CELSR3	0.0004686510333405507
KLHL5	0.0004671563014737989
FMNL2	0.0004641100936741445
SNCG	0.00046071008592444597
ABCD1	0.0004591276291100695
KIF5C	0.00045796769800393047
IGFBP2	0.0004578787124465593
RC3H2	0.0004550147145301582
PDE7A	0.0004534455099880404
CDC23	0.0004527876735921309
IRF2	0.00044874992408521945
PICALM	0.00044388638453018894
PKD2	0.00044109585178403314
ADNP	0.0004326770068486914
BAMBI	0.00042373716280443355
ESCO1	0.0004216695853131756
TCF19	0.0004198267653092528
RPA3	0.0004131538082459533
ATP10A	0.0004114627092812921
MMP14	0.00040997504857559394
ALKBH7	0.000403892652520908
RGL1	0.00040278959404705023
FBXO34	0.0003851002175335766
NRN1L	0.0003843332281462497
MFSD9	0.00038346925759631054
RUFY2	0.0003832652944190657
MAGI1	0.0003826146050216907
SH3RF1	0.0003799926994673921
NAB2	0.0003710994043064656
MXRA8	0.0003664536750631425
LNX2	0.00036417407062249596
HOMER1	0.00035971211309105474
KCNK1	0.00035001521448950045
DMD	0.00034761394270201517
PHF8	0.0003456173273720259
RNF122	0.00033889719415255244
DUSP7	0.00033551282214814426
SEC23B	0.0003312540975243069
NUB1	0.0003298554732485913
TRMT11	0.0003250750788805978
RNF43	0.00031082693024799354
NUMB	0.0003085632808362952
H2AFJ	0.00030714790176709575
TKT	0.0003057748775362085
SFXN3	0.0003055066921519578
WDR74	0.0003045812713426043
LIMD2	0.00030066891810834014
DGCR8	0.0002989587340696501
ZFR	0.0002977650458756313
NOG	0.00029252273612225595
ITM2C	0.000289280781295774
MTIF2	0.0002889938730725393
PCSK4	0.00028711751369477024
ITGA7	0.0002846995991785766
SLC25A41	0.00028220028264734187
RARRES1	0.0002811363894813961
RNF215	0.00027716676767456484
ABCB9	0.00027612210273861065
ST5	0.0002739711940974126
IMPA2	0.00027242544267328607
CORO2B	0.0002683075965542271
E2F1	0.00026691548475414026
SMAD4	0.0002632256454404118
UFC1	0.00026042521534702396
ATP6V1E2	0.00025956179166975856
PLOD2	0.0002588453624628446
DNAJC13	0.00025553502031860025
TMEM45A	0.00025346909232312325
LDHD	0.0002511195231432811
GP6	0.0002507419904094513
NCK1	0.0002489011969405746
CLIC4	0.0002478005390572207
NTHL1	0.0002478005390572207
QPCTL	0.000241407540309187
PRDM4	0.0002411732487738063
AMPD3	0.00023739636166943308
PLXNA1	0.0002358401906850354
CORO7	0.00023433611214240062
BAHD1	0.0002283466510243705
COMTD1	0.0002220119182177501
HCFC1R1	0.0002195268940824061
FBXW2	0.00021802618200389453
NCAPG	0.00021729662157374607
TJP3	0.00021407436553704952
MGAT1	0.00021138067947585243
BDP1	0.00020913898284081193
ABHD8	0.00020816474928241993
GP1BA	0.00020680912854880045
PLEKHA5	0.00020590773024144483
PADI1	0.00020582347982861737
ELOVL7	0.000203674473678079
RAP1GAP	0.00020167469338461898
RAB32	0.00020144638576676698
OSBPL8	0.00020073659463854272
SELENBP1	0.00019962119181960873
FNDC3A	0.00019716581502488681
FUT10	0.00019641464999277917
NEDD1	0.0001951495140020559
CDK8	0.0001951495140020559
GLRX	0.0001927731432577373
KIF27	0.00019156689720389443
PCBP4	0.0001897075491776262
RTTN	0.00018658518707014767
IL17RC	0.00018427555138212994
ISYNA1	0.00018387731584320756
HMG20A	0.00018226564082658895
CUL1	0.00018094052006872928
SMO	0.00017571697826025343
MMP24	0.00017516892174182985
MAP2K7	0.00017410793534900144
KLC3	0.000172615919935636
SDC3	0.0001697700653605774
NAT14	0.00016913266700903536
RAB34	0.00016892817611445277
FDXR	0.0001670173104776579
ECM1	0.00016585858947534133
GPR137B	0.0001615375819144272
PI4K2B	0.00015984781520236432
BMI1	0.00015673614051829346
SLC39A4	0.00015579350729083704
EXOC8	0.00015258129796078272
PIGQ	0.00015246784438167278
MAPK8IP3	0.00015077366496859488
AP2A1	0.00014901364179290713
EPHA3	0.0001443338432951208
PHIP	0.00014203204623269654
TRIM45	0.0001403158629460066
SYNE1	0.00013954816373220035
ERBB3	0.0001392968492989057
GATA6	0.0001366673637127304
PLXNA2	0.0001341272330598624
PIGT	0.00013325498000086797
SLC4A11	0.00012932699122809708
CDC37L1	0.00012796535856840786
REV3L	0.00012629181683647108
NUP50	0.00012520843573433847
STRBP	0.00012279640988747525
LSM10	0.00012165783958473983
FSTL1	0.00012049777966400426
NSMCE1	0.00012010541682993465
MED12L	0.00011915694367706524
KMO	0.00011812979846298534
BLZF1	0.00011495402800653802
RGS14	0.00011417888514681124
ZMYND15	0.00011204628635151354
NINJ1	0.00011160198243465117
NDUFB11	0.00011139029251488448
SLC6A9	0.00011129501190844793
OCLN	0.00011038708625916318
FOXA2	0.00010837268482459784
NMD3	0.00010677838055772933
OGFRL1	0.0001060292301272069
PURA	0.0001047515397393651
SLC22A18	0.00010182740376318085
PPP2R5A	0.00010172876425067057
NAPA	0.0001001840010022555
S100A3	9.816084539708252e-05
TOM1L2	9.787457062221273e-05
POLR2J	9.532593442473129e-05
NOXO1	9.316487383704709e-05
NRM	9.142246492606933e-05
KLHDC8B	9.123360708729909e-05
ARID2	9.0812294341458e-05
HIPK1	9.015283936120512e-05
GEMIN5	8.93283579517634e-05
MAP3K12	8.839952103392493e-05
CST6	8.767272764044795e-05
GPATCH2	8.272137512443485e-05
PDLIM2	8.165582193394597e-05
CDC25C	8.012605561424997e-05
RBM24	7.705732979556398e-05
SF3B5	7.464126391929728e-05
B4GALNT4	7.257958932377222e-05
NEK7	7.209963951196933e-05
HOXB6	7.097439091913729e-05
UNC5B	7.093057065626889e-05
NDST2	7.093045836249806e-05
ZBTB41	6.98034234681434e-05
NCAPH	6.934239839835174e-05
DAB2IP	6.888973818505304e-05
HSPB1	6.808406000749749e-05
PRKAR2B	6.792343446252654e-05
SOBP	6.579510744586696e-05
ZBTB38	6.546557569659362e-05
HMGA2	6.509667452493657e-05
ITGA2B	6.4474408375973e-05
BLOC1S1	6.413712274418271e-05
PLAU	5.7504726939313504e-05
AHDC1	5.690274062835342e-05
TMEM141	5.545453392471873e-05
ZBTB34	5.417201022702528e-05
ADAM19	5.28093240069478e-05
KLHL11	5.2210949586349036e-05
ARID5B	5.169285014547139e-05
TRIB3	5.007062313768967e-05
NR1H4	4.903083589640869e-05
WNT9B	4.866418644893433e-05
AFF4	4.8508501339203215e-05
THSD1	4.463165594232191e-05
SNRPB	4.462628892946811e-05
WDR47	4.4140330596398836e-05
ARSA	4.385869037364801e-05
SCPEP1	4.3791217382746394e-05
ARNTL2	4.114331659729639e-05
DNMT1	4.0363222155373185e-05
PTGER2	3.921360376825762e-05
TBK1	3.902142598477871e-05
AFG3L2	3.793722149911777e-05
SSPN	3.75184033816626e-05
NCKIPSD	3.721946506161693e-05
HIF1A	3.709086182734518e-05
THOC5	3.614372695622526e-05
ARRB2	3.598883520456489e-05
NUDCD1	3.513570088838507e-05
NCOA1	3.4383666905840474e-05
IRF8	3.0467370159312996e-05
MAPK9	3.008474280973431e-05
NEU3	2.807978273375564e-05
FZD7	2.8076481781688688e-05
PITPNC1	2.6359780878990928e-05
FCHO2	2.4592109105192533e-05
NOL11	2.4511974057623503e-05
ACY3	2.286183517302658e-05
KIF5B	2.20453862703589e-05
NLE1	2.055861291002464e-05
RPL17	2.0168224879178813e-05
ABLIM3	1.8726508724672522e-05
RETSAT	1.792508066410909e-05
CPEB1	1.4170511204569005e-05
MYO1C	1.3784312828072908e-05
SDHC	9.807062790327177e-06
MPST	9.17108383836809e-06
MLLT3	8.664696101475947e-06
IL17RD	6.367730533160667e-06
PLXND1	5.422411351789726e-06
MYO5C	4.0199165588961875e-06
DIP2C	3.3466539198914623e-06
SLMAP	2.8741141383304424e-06
STAC2	-2.573729264965968e-07
FAS	-1.4575172996661058e-06
UPP1	-2.760921719562839e-06
SDK1	-2.9930740860231045e-06
GATAD2B	-4.0838792115144235e-06
AP2A2	-4.193904266833737e-06
DGKA	-5.202437454688949e-06
MXRA7	-7.424275277754827e-06
NFIX	-7.880032854417494e-06
ANTXR2	-1.0301512635546246e-05
ASGR2	-1.2282538490897958e-05
L1CAM	-1.502228781037565e-05
ARMC9	-1.6098751714172535e-05
TOMM7	-1.6428975375371747e-05
RGS17	-1.7342718322282872e-05
NEO1	-1.7342718322282872e-05
KIF2C	-1.8975887816148554e-05
ARG2	-1.9624546093108688e-05
ARHGAP18	-1.9875308871144656e-05
KIF14	-2.037984360710484e-05
NDUFA11	-2.276167108031007e-05
PATZ1	-2.286040544951253e-05
RAPGEF2	-2.3232610853209067e-05
TMCO4	-2.4181132163817828e-05
USP47	-2.53083724720904e-05
DHX32	-2.587115278611281e-05
GPR155	-2.6546762733292496e-05
VLDLR	-2.8391044148174614e-05
DYNC2LI1	-2.935625007970363e-05
CCDC84	-3.055035540613866e-05
PARP6	-3.066137489031273e-05
THRB	-3.0910374549380464e-05
DCAKD	-3.101359102891314e-05
CFL2	-3.328163336342253e-05
UBE2A	-3.455046700836922e-05
PNMT	-3.5906490417832115e-05
PAICS	-3.75190931638994e-05
KIF1A	-3.8410799324682324e-05
TMEM67	-3.851445558496249e-05
MUC20	-3.962979389763436e-05
LIMD1	-4.1524216381976475e-05
ENTPD2	-4.2767708905281745e-05
CRYGS	-4.330318111037956e-05
ACE2	-4.393545201623924e-05
MRTO4	-4.407556261459657e-05
CISH	-4.49738358220257e-05
ZADH2	-4.53389843482991e-05
NOB1	-4.534092706848116e-05
TPM4	-4.548980133709422e-05
SETD7	-4.6524136316378463e-05
TAF13	-4.675323530383724e-05
AQP1	-4.6993618547511315e-05
HPCA	-4.7144881964147624e-05
PORCN	-4.726250358330829e-05
HMMR	-4.756276899501145e-05
EDEM3	-4.778752711940761e-05
TMEM129	-4.832698729428007e-05
EHHADH	-4.871782227995346e-05
HEBP1	-4.9868344609996305e-05
COMMD6	-5.016780806428486e-05
JARID2	-5.0550015164907364e-05
OSGIN1	-5.329962637136111e-05
SDC4	-5.7967521706147754e-05
SEC14L1	-5.8795341455955045e-05
CHAC2	-5.940099529790386e-05
SMOC1	-6.0134733897047955e-05
GHDC	-6.046673781159784e-05
CIDEC	-6.0840301919548566e-05
PAIP1	-6.0866234085815425e-05
ARHGAP17	-6.209244122354902e-05
HSPA1L	-6.290796976575283e-05
CNR1	-6.324450481309141e-05
LEO1	-6.345008711912166e-05
MGST2	-6.358489788754115e-05
PAN3	-6.432312822615374e-05
DTL	-6.434161235011541e-05
HAS3	-6.533777244351863e-05
CUL7	-6.560373302868078e-05
NAP1L1	-6.564263444514387e-05
NR2C2	-6.683119851980137e-05
ASXL2	-6.685091694190326e-05
LGI4	-6.81191134493613e-05
DERL2	-6.990408280197991e-05
DVL3	-7.103008445109598e-05
TGOLN2	-7.164948105343845e-05
PLA2G12A	-7.194873366973627e-05
TBL3	-7.283889228890381e-05
MOXD1	-7.31857297877138e-05
ANKRD9	-7.344161152536048e-05
POLQ	-7.374668730420392e-05
WDR76	-7.404703846701528e-05
GSK3B	-7.439256049455409e-05
BNIP3	-7.456383311923714e-05
IPPK	-7.501257351279347e-05
WISP2	-7.575768607999148e-05
GPT2	-7.638156067670351e-05
ALDOC	-7.698744145375335e-05
FRMD4B	-7.699219349980316e-05
CCNC	-7.734469074806214e-05
BRD1	-7.790773676388693e-05
TOP1	-7.803585386767305e-05
PTPRCAP	-7.95911689169886e-05
MAPK6	-7.983859328054396e-05
STRN	-8.060249093346277e-05
BRD2	-8.517391879393379e-05
ATP8B3	-8.594588679290464e-05
FZD8	-8.595435107104222e-05
SHMT2	-8.599513871126939e-05
PHF23	-8.665615971387783e-05
MYO1D	-8.71123165543837e-05
DISP2	-8.771803640479017e-05
GGH	-8.933814459592947e-05
ZFP14	-8.986475827513086e-05
SDHA	-9.019593354121899e-05
ESCO2	-9.151686164275897e-05
DIS3L	-9.20766638812913e-05
IGBP1	-9.2656090311863e-05
ABCE1	-9.403078458356381e-05
ARL6IP4	-9.440010665586211e-05
AKAP8L	-9.473505532954657e-05
ITPR1	-9.484867825543012e-05
DYRK1B	-9.586378825206123e-05
SPRYD3	-9.682750435098738e-05
KLF13	-9.747952961462802e-05
UBE2T	-9.795314541888474e-05
ACOX1	-9.896486887092736e-05
OTUD4	-9.896667119059776e-05
SAT1	-0.00010010611366043318
CTNNAL1	-0.00010077037632820671
CD82	-0.00010205372582243471
RPL28	-0.00010253489659037735
ABHD1	-0.00010273394420913948
L2HGDH	-0.00010322392900826498
PELI3	-0.00010331841119347035
SMARCA1	-0.0001034575173432497
GALNT12	-0.00010359929610451203
HOMER2	-0.0001038413737604202
COQ10B	-0.00010434822749330101
MAP1LC3B	-0.00010500672900130561
TDH	-0.00010595908909300452
TTL	-0.00010932451112831503
TRIM59	-0.00010941242659214273
ARHGEF17	-0.00010953195516816936
DHRS13	-0.00011025291056175917
PANK2	-0.000110847119586674
ABCC3	-0.00011149199116440559
CCDC112	-0.00011257811302975514
CDC42BPG	-0.00011268417251343149
ADCY3	-0.00011310539970800753
WSCD1	-0.00011339175287223321
SLC7A6	-0.00011440018232749328
HELLS	-0.00011472848491625308
NUF2	-0.00011541422544049021
CST3	-0.00011602803915310442
LHX6	-0.00011634320771214216
COG3	-0.00011720547562544345
PTPN11	-0.00011784567121388691
MAP3K9	-0.00011877802399135503
TRAK1	-0.00012052667298944873
IKZF4	-0.0001215598059895175
PSPC1	-0.00012194924942466824
LY6K	-0.00012222260729021308
EFNA4	-0.00012284209707139456
ARSJ	-0.00012292764899522404
MORC3	-0.00012292764899522404
BTG3	-0.00012388756587355815
DMBX1	-0.000124010786437949
BUB1	-0.00012401196620316822
MAD2L1BP	-0.00012459323661790302
THOC6	-0.00012469865928189624
HERPUD1	-0.00012498132074332594
OSGEPL1	-0.00012559083198735788
CLSPN	-0.00012637443151356466
PARP1	-0.00012638665627072245
CLCNKA	-0.00012711206771132548
TEP1	-0.00012717246765910021
ZBTB9	-0.00012729880173092194
TMIE	-0.00012741802904521363
