	Euclidean Distance
MEF2A	1.9526987978583723e-06
CYB5B	1.952123025941292e-06
PRMT5	1.9519890445174242e-06
SLC19A2	1.9485482729497398e-06
RABEP2	1.9463747318767228e-06
FANCM	1.944582300832105e-06
AQP8	1.9442039844146015e-06
CTSC	1.942823511241864e-06
PFKFB4	1.938823249422777e-06
CGREF1	1.9388033481382763e-06
WDR48	1.9338317518822357e-06
FGD3	1.9301071652569436e-06
AVPI1	1.9297131285826385e-06
MCFD2	1.928715944450101e-06
ANXA3	1.9258681366946078e-06
MTF1	1.925809231810324e-06
STAT3	1.9221871843158887e-06
PRR3	1.922128087560078e-06
SFTPC	1.9208745316315505e-06
WDR47	1.920458137581999e-06
HSPA9	1.9204564989227726e-06
AUH	1.9171067356642888e-06
RANBP6	1.9165481974036235e-06
NCAPG	1.9162935915676467e-06
AGPAT4	1.915664531494091e-06
VEZT	1.914111503033539e-06
EOMES	1.9139183317334544e-06
ABLIM1	1.912892244789255e-06
NCOR1	1.908080710088087e-06
NCAN	1.9068775703580292e-06
PRPS2	1.9063210940255149e-06
CAB39	1.9060553526629455e-06
MXI1	1.9060389070386188e-06
LY6G5C	1.9050608285666263e-06
FBP1	1.9033794069512935e-06
SETD7	1.9018313979380627e-06
SMAD6	1.8992133465716307e-06
ZC3H13	1.8934832215825128e-06
PPM1H	1.8930132542891653e-06
MYO1D	1.8918306119832018e-06
PSCA	1.8871539459133175e-06
DDX46	1.8869968274484543e-06
NEK6	1.8865810908785035e-06
MLLT3	1.8863357433434261e-06
LRRC8A	1.882744419903366e-06
DDX51	1.8785227722218054e-06
HSPD1	1.8782696584560084e-06
RPA3	1.8751834592348127e-06
HIST1H3A	1.8741168233420928e-06
PAFAH1B3	1.8726277537843653e-06
RPS6KA2	1.8707119738751907e-06
CBX1	1.8704894039069236e-06
SPAG1	1.8689897449932064e-06
GPAM	1.8688092603191806e-06
ERCC4	1.8680455013004192e-06
RHBDF1	1.8650089269052414e-06
BLM	1.8635587723965734e-06
CAPSL	1.8628714169156234e-06
UHRF2	1.8579967138453595e-06
GRB2	1.8519567245659425e-06
WDR74	1.8495849236854664e-06
RC3H2	1.8469675668714264e-06
PSMC3IP	1.845397657779518e-06
CRYBB2	1.8452592974857747e-06
RBMX2	1.8433391881299235e-06
PRDM6	1.8409260031348974e-06
AFAP1L1	1.8376772680952219e-06
MCAT	1.836223832918486e-06
FIGNL1	1.8347374842091549e-06
CD80	1.83315464775782e-06
EIF5A2	1.8317856321529747e-06
PHACTR3	1.83002466346424e-06
ACAD9	1.8283470507642943e-06
DBNL	1.8264903810709565e-06
ITGA7	1.8235820543924044e-06
KLK14	1.8230094511347452e-06
SCARB1	1.8219357303620324e-06
ST3GAL2	1.8213077996731615e-06
NDUFB7	1.8211217770573373e-06
TGFB1I1	1.8186212719125076e-06
SLC39A6	1.8184069036605275e-06
UNC5B	1.8174702298869761e-06
TRIM45	1.8154916917789915e-06
RPL4	1.8144938876409303e-06
ULK3	1.810834322182674e-06
NOTCH2	1.8103313898828608e-06
S100A6	1.8103107433829785e-06
PDE1A	1.8090924570905282e-06
VPREB1	1.8057831225119411e-06
EPC2	1.8042748981670082e-06
VAPA	1.8030478303939616e-06
UST	1.799668886555218e-06
ASGR2	1.799561449625607e-06
SRGAP3	1.7991124182169819e-06
MYL6	1.7977825609621524e-06
MARK2	1.7944617634189792e-06
DPP9	1.7934903997242514e-06
UBQLN1	1.788797285841195e-06
PASK	1.7881380359564767e-06
NDUFA11	1.7880847344049878e-06
CPNE3	1.7874121405035567e-06
GNMT	1.7872163442441003e-06
POU6F2	1.7859822851611257e-06
FGFBP1	1.783344639399321e-06
SDAD1	1.7814795321538628e-06
MELK	1.7814651582879248e-06
FADD	1.7808088362339823e-06
DGKA	1.780175585129633e-06
CHD7	1.7801651004279784e-06
CTBP1	1.7799244920323666e-06
ALOX5	1.7795096392869997e-06
LRRC3	1.7791802600717062e-06
PDLIM5	1.778314792668858e-06
RTN4	1.7782843515457714e-06
IQGAP1	1.7780357576031467e-06
EDEM2	1.7750604860467268e-06
ZDHHC14	1.7736450812266605e-06
RPP30	1.7731302858919484e-06
ACADM	1.7722532952505691e-06
CPSF1	1.7717453685175244e-06
LSM6	1.7704269011344801e-06
SFT2D1	1.7650608660073594e-06
RASGRF2	1.7625994147883817e-06
THOC5	1.7620464602891783e-06
PITPNC1	1.7614491870301343e-06
POLR2E	1.7607988670051182e-06
RNF126	1.7577682621925448e-06
SNX3	1.7575263985890148e-06
PRR13	1.7566791524323424e-06
CCIN	1.7520006785837982e-06
TRMT5	1.7510240239651397e-06
LIG4	1.749804715756487e-06
RAB1B	1.746609455261548e-06
FXYD6	1.7454948499034903e-06
ADAMDEC1	1.7428033953808836e-06
ALOX15	1.7413775814886208e-06
MMACHC	1.7413506624959663e-06
ADCY5	1.741215002246129e-06
EME1	1.7409339404908592e-06
MYCBPAP	1.7392854951930333e-06
LRRC29	1.7390391652304276e-06
NUP210	1.7370668637779308e-06
SHB	1.7355204191014707e-06
ARL13B	1.7335009928937913e-06
TMEM176B	1.7330843009755564e-06
CXADR	1.7282439929376345e-06
ITGB1	1.7268088699568925e-06
FZR1	1.7203044186565958e-06
ZHX1	1.720303238652939e-06
REST	1.7176641943260393e-06
APRT	1.7171974729464428e-06
NDUFA1	1.7171974729464428e-06
FOXK2	1.7165435616510868e-06
GNG2	1.7162580057060627e-06
ALDH5A1	1.7161044769715077e-06
HGS	1.7155118886463436e-06
FTH1	1.7142291019967147e-06
RANGAP1	1.7128694524664808e-06
ATP6V0D1	1.7114306907932948e-06
KTI12	1.7105105866176287e-06
SMG5	1.7084627816750283e-06
PLOD1	1.7079189047642835e-06
IER3IP1	1.7076268349164735e-06
SPACA1	1.7055491633671894e-06
LIG1	1.705348643472525e-06
DTNBP1	1.7041755101768681e-06
CACNA1A	1.702309812004979e-06
TMPRSS3	1.700654518796593e-06
PTPN6	1.699765707616765e-06
NRM	1.6982046308948253e-06
ACPP	1.697533101206318e-06
TRAFD1	1.6967921315912239e-06
PRDM4	1.6944909060957167e-06
ATF7	1.6942644495549359e-06
THRB	1.6938858758049594e-06
RPL24	1.6927842201721512e-06
ZRSR2	1.6922905368154764e-06
NR2F1	1.6920595817238393e-06
LCK	1.6901585895662567e-06
TBC1D8B	1.689939057959565e-06
HDAC11	1.687280501555564e-06
PDXDC1	1.6845979909041933e-06
CTDP1	1.683254251369569e-06
GRAMD1A	1.681951783219957e-06
NCK2	1.6790054937601475e-06
LPIN3	1.6761686060094353e-06
ISYNA1	1.6754455123381396e-06
SNAP23	1.6744483140058203e-06
ACTR1B	1.6713531962500361e-06
GABBR1	1.670932829526789e-06
RAB9B	1.6642326372138026e-06
FANCB	1.6635085290712202e-06
PTPN23	1.6625034772029842e-06
GAMT	1.6620497590892062e-06
KHDRBS1	1.6616403239863685e-06
EAF1	1.6592544168645847e-06
CCNE1	1.6587697764303278e-06
TMC4	1.6573291077482789e-06
PTMS	1.6497026989955317e-06
MAP4K5	1.6443011508796001e-06
GJB5	1.6434002575446043e-06
CD6	1.6426064445197805e-06
ADSSL1	1.6416566458577063e-06
LRPPRC	1.6414675416488742e-06
VPS52	1.6395206115809592e-06
ITGB1BP1	1.6389194471061695e-06
IRF3	1.6380213830615109e-06
TMIE	1.6376085717855962e-06
NFAT5	1.636450732222805e-06
TRPV4	1.6353549856096688e-06
DGAT1	1.6326047072260687e-06
CCDC50	1.6325096754630122e-06
SMC3	1.6291583008413842e-06
CKAP4	1.6261218242167832e-06
TRPC3	1.6259570020201628e-06
PRSS23	1.6257868116217117e-06
TMEM45A	1.6229419863922237e-06
EDA	1.614518856917632e-06
JMY	1.6133578844968954e-06
EFHD1	1.6131316208764866e-06
COX8A	1.6129819593089476e-06
CTSG	1.6117042894726526e-06
RBM7	1.6101740840630936e-06
ING5	1.6085523796272396e-06
CD2BP2	1.60758485548708e-06
SOCS6	1.6055007631612505e-06
KCTD6	1.6042233326662397e-06
SF3B5	1.6041071540207116e-06
NFYA	1.6012039456831992e-06
DPYSL3	1.6011623539861743e-06
ATP6V1C1	1.6007322050545072e-06
DGAT2	1.5992177772632804e-06
PPP3CC	1.5982657914237408e-06
MUC20	1.5953742037383687e-06
CORO7	1.5924071053924027e-06
LENEP	1.5883359605737296e-06
AFMID	1.5876784300345466e-06
FZD5	1.5875582489113272e-06
ASXL1	1.5871090743442843e-06
SMN1	1.586784393483965e-06
HOXB5	1.5858734353173718e-06
TIRAP	1.5843152170568377e-06
POLDIP3	1.5834111261557694e-06
TRAF5	1.5825631842942478e-06
NUMA1	1.5806413624605893e-06
NT5DC1	1.5752729550882e-06
NAB2	1.5749972749641643e-06
MAST2	1.5723378941310362e-06
SYT9	1.5699132201346154e-06
GUSB	1.5695071007816296e-06
MID1	1.5686005347299784e-06
LRRC8B	1.5685720468135503e-06
HOXB3	1.5684724109063572e-06
MOXD1	1.5670527966487456e-06
MBNL1	1.5635571218009996e-06
KBTBD4	1.563457708974895e-06
ESPN	1.5631584711651491e-06
TAX1BP3	1.5614185234340662e-06
THAP3	1.5611523769770775e-06
ANXA4	1.5542527883327037e-06
CCT7	1.5529156150029644e-06
FNBP1	1.5518403212119352e-06
PPP1R1A	1.5474186914164236e-06
PCBD1	1.5473540927238906e-06
ADRA2A	1.546101347159417e-06
SIRT7	1.5453603667303799e-06
FCHO2	1.5447987741810478e-06
PCDHB9	1.5435239514487848e-06
LRRFIP1	1.5435040003242434e-06
ITGA1	1.5422425394185178e-06
ZMYND15	1.5405623236387794e-06
ADPGK	1.5386268232631723e-06
AVPR1A	1.5370216583232647e-06
PLCE1	1.5369189155652492e-06
LETM1	1.5368861095123488e-06
HEATR1	1.5347576674619408e-06
MARK1	1.5277224026208215e-06
CYBB	1.5268074245696135e-06
ACAT1	1.526618994662878e-06
ABCB6	1.5260469108484138e-06
EXOSC3	1.525823490491586e-06
FBLIM1	1.5251161047277277e-06
MRPL12	1.5244948083173487e-06
ATP6V1E2	1.5240523139986386e-06
NFATC2IP	1.5225063754128167e-06
GRHL2	1.5203008819628082e-06
NBEA	1.5202426424222677e-06
GCNT1	1.5202426424222677e-06
TBC1D24	1.520133460696462e-06
CCDC82	1.5186550298424105e-06
HPCA	1.5157330264670827e-06
KBTBD11	1.5153502726842704e-06
VPS25	1.513049477242201e-06
LTB4R2	1.51249573322737e-06
PTAR1	1.5124065596674271e-06
CTSK	1.5120547601176909e-06
ABHD2	1.5099868511913979e-06
ZBTB41	1.5098770672767482e-06
PELI3	1.5097739053033522e-06
PFKP	1.5045969926403519e-06
RELA	1.5031315530160304e-06
ADORA1	1.5016627502135833e-06
ROCK1	1.4995697212342749e-06
IPO8	1.4993148810583657e-06
SFPQ	1.4984193611521787e-06
KIF5C	1.4956062447616003e-06
TLR5	1.493021256388054e-06
SLC25A16	1.4921886045310753e-06
STK11	1.4918772415879205e-06
PRSS22	1.4911093421910258e-06
CAMK1G	1.490499230896091e-06
ULK2	1.4875771062665464e-06
LCP1	1.4871585610944074e-06
TBC1D4	1.4870480089162163e-06
LMBRD1	1.487037124244755e-06
BTD	1.4868213623082602e-06
OMP	1.4858830683872546e-06
SMAD3	1.4858436453559356e-06
CMTM3	1.4855596078072922e-06
CCNJ	1.484678971173925e-06
ASXL2	1.4843893647872776e-06
EPS15L1	1.4837463179111413e-06
PLCH1	1.4827580730119926e-06
TMEM177	1.4826130434728286e-06
BCAS3	1.4823394191215329e-06
MRPL50	1.4820036877979322e-06
RIOK3	1.481109888489977e-06
DOK7	1.480210834848999e-06
UCK2	1.4775573360927e-06
YBX2	1.4766209685556786e-06
MAMDC4	1.4749511118734515e-06
RRP1B	1.4708178334400058e-06
CCM2	1.464050923954805e-06
IPO4	1.4623526286442963e-06
ANKRD50	1.460688867899365e-06
MAPK8IP3	1.4602940028037426e-06
SALL4	1.4595044645308072e-06
MANBA	1.4578147588676601e-06
ABCG2	1.4559202622697996e-06
MSH6	1.4528263957752675e-06
BRD7	1.4483796527772612e-06
UBE2S	1.4482221943221664e-06
MRPS25	1.4473567453274598e-06
NHLRC2	1.4472240076609936e-06
HOMER3	1.4470135612584927e-06
DTL	1.4458240090686907e-06
COL1A1	1.4420829313313141e-06
FCHSD2	1.441855200055329e-06
SBNO1	1.440868644813685e-06
PCNA	1.4407548794764448e-06
PYGO2	1.4390617292875604e-06
EPHB4	1.435734729706203e-06
SLC30A1	1.4351824278894408e-06
FMNL2	1.4347494982605465e-06
CMTM5	1.4317737870700559e-06
TRIM27	1.4279707421302284e-06
RRN3	1.4278737575566443e-06
ALDH3B1	1.4274672937729486e-06
TOR1B	1.4266083631445817e-06
RGS6	1.4258827750284748e-06
SEMA6C	1.4242586817208619e-06
DDX24	1.4239021303309116e-06
MANEA	1.4237591950857751e-06
NCLN	1.4215639013181675e-06
ASF1A	1.4214828164773744e-06
RAB40B	1.4212719142624036e-06
MST1	1.4211598879124147e-06
SCAMP1	1.4181025736077647e-06
HELLS	1.4157415020870985e-06
SCRN2	1.4146049896164149e-06
USP10	1.414386315975448e-06
PDCD10	1.4131471621395375e-06
GGH	1.4127648439319545e-06
KCNH3	1.412300793458834e-06
HERC4	1.411779523332272e-06
VAC14	1.4101157794365201e-06
BSPRY	1.4091274685649844e-06
MAL	1.4091274685649844e-06
PRKAA2	1.4091274685649844e-06
KRT13	1.4091274685649844e-06
USP15	1.4089487519897666e-06
WNT7A	1.4080025035580649e-06
PTPRS	1.4066783540883572e-06
KIF13A	1.4061609728146944e-06
ECM1	1.4059060868047059e-06
IFT140	1.4053683532182092e-06
HVCN1	1.4048213487493965e-06
SLC7A9	1.4005978911174696e-06
NAT14	1.4003239293320122e-06
PACSIN1	1.398048701047097e-06
RALBP1	1.397984806778742e-06
CAPN5	1.3973477535613233e-06
RCC2	1.3946334704815965e-06
TPBG	1.39402702548004e-06
VARS	1.3922572406872428e-06
LRP5	1.3915237038935446e-06
CD164	1.3913777518673734e-06
PDE1C	1.3898996091774314e-06
ARHGAP11A	1.388634274621428e-06
ADCY3	1.3883288800422642e-06
IGFBP4	1.3879190306926399e-06
ZC3H8	1.387144681960528e-06
MAP3K6	1.3868415543118555e-06
MMP24	1.3867237320724132e-06
DNAJB5	1.384982422906605e-06
LOXL1	1.3849710233181495e-06
MEN1	1.3844663246490139e-06
CCHCR1	1.3840718321577348e-06
PIK3R4	1.383535751259822e-06
ORM2	1.3809293905690792e-06
AP1S1	1.380063603693477e-06
FBXO22	1.3798398164335764e-06
NID2	1.375554464439976e-06
MSRA	1.372754218955523e-06
SEMA3F	1.3725120692694988e-06
CREBZF	1.3719970279624527e-06
RB1CC1	1.3697884285111494e-06
SLC25A23	1.3697884285111494e-06
CFD	1.3694892576516467e-06
ARHGEF9	1.363772376313541e-06
KCNK1	1.3637330461301178e-06
IRF2BP2	1.3629273194884354e-06
RAB43	1.3601296425762654e-06
TTC1	1.360123592816578e-06
NQO1	1.3592617184767678e-06
SRRM1	1.3573372685235845e-06
TEC	1.3561155455755925e-06
CPLX3	1.35572814943443e-06
TAF1C	1.355097882083584e-06
OGFOD2	1.355097882083584e-06
BCL2L12	1.355097882083584e-06
SLC36A3	1.3532900526376989e-06
ARF1	1.3531067327053841e-06
TNFRSF21	1.349112902356552e-06
DMWD	1.3483057255535087e-06
PXN	1.3480568548275733e-06
CYC1	1.3473752175800848e-06
ARHGEF2	1.3444273765535966e-06
MPG	1.3442810047913362e-06
MCM3	1.342820204543628e-06
DBN1	1.3421899881414218e-06
RPS15A	1.3419591217854842e-06
KLHDC3	1.3401339324244232e-06
ARHGEF17	1.3399229484048941e-06
TDRD3	1.3376379533110939e-06
SLC35B1	1.33624069532647e-06
CORO2B	1.3335525852960074e-06
NEIL1	1.3327007416915408e-06
IDS	1.330496254623283e-06
CHEK2	1.3304713687631815e-06
NEXN	1.3303217158492694e-06
ATP13A1	1.3300310704062764e-06
CCR3	1.3286516080260567e-06
SDK1	1.323394158975418e-06
SLC25A41	1.3182663883077565e-06
ADIPOR2	1.3173326420668372e-06
FUCA2	1.3136480688924507e-06
RNF20	1.3131065874114937e-06
EP400	1.3125235201581592e-06
TCF19	1.3119049033434524e-06
RHOD	1.3092615491073693e-06
TANC1	1.3071561582710954e-06
DUSP9	1.304363757204456e-06
NINJ1	1.3025097125405816e-06
AATF	1.301852484794726e-06
TEX261	1.3005048364324851e-06
ERLIN2	1.2999656113066398e-06
RRP15	1.2998976045978357e-06
DCTN6	1.2994911557414994e-06
CTLA4	1.2983233873246853e-06
PLEKHF1	1.2954997205678144e-06
ANKRD42	1.2948123060894637e-06
SSH3	1.2925883893046863e-06
SLC39A4	1.2918178765104156e-06
ALPI	1.2918172990463444e-06
SCAP	1.2878558513861234e-06
CDC34	1.2876936119218543e-06
ALS2	1.2871025520248715e-06
CMTM7	1.281304144871316e-06
CLPTM1	1.2809920386539317e-06
AQR	1.2809713233291828e-06
CSTF3	1.2795085863215356e-06
FANCC	1.2777269119182849e-06
CABLES1	1.2776060949364287e-06
TCF25	1.275799210626967e-06
CACNA1H	1.275088626513647e-06
ABCF1	1.2740624235497138e-06
CLIC4	1.2739930016217996e-06
NTHL1	1.2739930016217996e-06
WDR44	1.2732744818397904e-06
HHATL	1.270250595071832e-06
PTCH1	1.2700815479488552e-06
FUZ	1.2699409973007228e-06
MFSD3	1.2699409973007228e-06
ADCK5	1.2659491507431776e-06
DNAJC1	1.2658383974349748e-06
RPS18	1.2634296210435678e-06
TBCD	1.2625942445561964e-06
CEP72	1.2621647372757076e-06
FKBP11	1.2616167035822295e-06
TMEM109	1.2609868058151184e-06
MTMR4	1.2594405506471212e-06
ARF6	1.2590932604952818e-06
PDE7A	1.2584425974105689e-06
TOM1L2	1.2583858119882246e-06
MAGOH	1.2580037667510033e-06
VDAC1	1.253429994562206e-06
GFM1	1.2532575289734463e-06
EIF4EBP2	1.252299844470509e-06
PDIA5	1.252276471302862e-06
TMEM135	1.2504773557190995e-06
MBNL3	1.2500302828334748e-06
TSGA10	1.2499731691040979e-06
CYB5R3	1.2484989857703987e-06
BDNF	1.2473615231324493e-06
DVL2	1.2473148040350136e-06
COQ4	1.2472892133390044e-06
SPIN1	1.2470687411783342e-06
SLC44A3	1.2441111713662812e-06
MTMR12	1.2420057015623172e-06
ADAMTS12	1.2417319640436063e-06
ANXA6	1.2407641767607047e-06
PLP2	1.2402646111796617e-06
PLA2G5	1.239634456299332e-06
RPRML	1.2372913001510499e-06
SLC10A7	1.2357322849118654e-06
MFN2	1.2352652582061518e-06
SEC31A	1.2352348204904778e-06
EHMT2	1.2341924041110007e-06
DISP2	1.233097444315554e-06
GALNT4	1.2319720335696785e-06
TRAF3	1.2297116140035303e-06
DLG1	1.2294154935243731e-06
SH3BP5	1.2293400902297896e-06
SFTPD	1.229154368756206e-06
RASL10B	1.2255200179812271e-06
ZBED3	1.2232336082094115e-06
LHX1	1.2222238098185955e-06
SLC35F3	1.2216702156684997e-06
TES	1.2214026083425645e-06
NOVA1	1.2172639134959321e-06
STON2	1.216205437705139e-06
EID3	1.2141143016557744e-06
SH3BP5L	1.213016386714026e-06
MADD	1.2127319175180186e-06
IRF2	1.2124116384980038e-06
APC	1.2109018332068326e-06
CRY2	1.2091158601026383e-06
HPDL	1.2083340725911435e-06
MRTO4	1.2072693388847316e-06
HOXB6	1.205282475015646e-06
ENSA	1.2032183084553932e-06
ZFP62	1.2012113879675155e-06
UPF3A	1.2003046991236935e-06
SLC44A2	1.1977963961813684e-06
CCDC57	1.1975776484494166e-06
IL17RA	1.1966808496903513e-06
PGAM1	1.1939239456568747e-06
DAPK2	1.19392187330144e-06
KIF3B	1.1932698032113956e-06
POLQ	1.1908428403171193e-06
SERPINB5	1.1896922176231685e-06
PRKCSH	1.1894723509558522e-06
CTNNAL1	1.1891113219506427e-06
NUP37	1.1875424384894398e-06
AP1M2	1.1843988499987154e-06
PNPLA8	1.1820329868260474e-06
PISD	1.179117974936249e-06
ZBTB11	1.1774892952975235e-06
TMEM126A	1.1755020234830149e-06
BCORL1	1.1751653021421882e-06
CACNA1G	1.173234587222378e-06
LDLRAD3	1.1707084890457267e-06
C1QTNF6	1.170228594626004e-06
ATXN10	1.1692268746922383e-06
SLC4A9	1.1642939187561317e-06
PSMB1	1.1640785556738586e-06
CNR1	1.1595165811217417e-06
ZSCAN22	1.15826161471628e-06
ZBTB33	1.1576755202874644e-06
SNRPD1	1.1573184609536066e-06
CCDC134	1.155460613735199e-06
BSN	1.1550329389429685e-06
MGST1	1.152841928460299e-06
NR1H4	1.1489836485844088e-06
RUNX3	1.1472636995782242e-06
DARS2	1.147094053318947e-06
RPL6	1.1467880234908482e-06
MYO9A	1.1446189347806597e-06
CCDC92	1.1434342959923518e-06
STIM1	1.1429167862131673e-06
PLEKHA5	1.141600851954158e-06
CRYGD	1.1404070123518509e-06
GTF2I	1.1398396589542374e-06
RTKN	1.1386111942593729e-06
CACNG1	1.1385867498280921e-06
MEST	1.1380978143296736e-06
RNF149	1.1372188146905514e-06
ESD	1.1366247118548017e-06
SLC29A2	1.1357437120321165e-06
HECA	1.135290482534115e-06
RALGPS2	1.1352594536251073e-06
ANKRD44	1.1346021895308092e-06
NEU3	1.133941593677085e-06
TBC1D17	1.1310900200582808e-06
NFIC	1.1309893613219959e-06
TMEM63B	1.130553634649588e-06
SETMAR	1.1305283269395076e-06
RPL10	1.1296947088128834e-06
XPO6	1.1262831808194177e-06
TRIP10	1.1260030219928687e-06
CXCL16	1.1258830494627046e-06
DDX56	1.1258696148506322e-06
MRC2	1.1231917038297795e-06
H1FX	1.122990744978681e-06
TIA1	1.122890013342602e-06
DCTN5	1.1228721710555698e-06
DENR	1.1228402459704034e-06
FZD7	1.122382419145509e-06
POLR3E	1.1212095954321909e-06
WBP11	1.119241984676482e-06
RTTN	1.1165213193206466e-06
RPL28	1.1154218465084457e-06
PARP3	1.115269174693754e-06
ENAH	1.115174596237161e-06
OSGIN1	1.1146018038838867e-06
PPP1R3F	1.1141069414147483e-06
CD7	1.113971050282138e-06
AGPAT5	1.1128626066384857e-06
WDR81	1.1126551842633396e-06
RRAS	1.1079446383075834e-06
DYRK1B	1.1071244989065553e-06
HSPA5	1.106698465864219e-06
IPO7	1.1060049967474894e-06
ADAM10	1.1059221945277923e-06
UNG	1.105160301415009e-06
NAP1L1	1.1051112341591354e-06
TNPO2	1.103821502389991e-06
CSAD	1.1037981273457826e-06
WDR45	1.1022142249387358e-06
KLHL30	1.1006824924134892e-06
ABL1	1.1001560893065583e-06
MTAP	1.0998982430469059e-06
NCOA5	1.0991129923431632e-06
ATAD2	1.0984136378824615e-06
CCNJL	1.0971431456761385e-06
RABAC1	1.0954811042990693e-06
MFAP3	1.0951461465639645e-06
CABIN1	1.094954000725944e-06
TEAD2	1.0945395761912711e-06
ESRRA	1.090832427964578e-06
BNIP3	1.0893262143846445e-06
TMEM115	1.0871646571508764e-06
RANBP3	1.0800259671060243e-06
BCL2L13	1.0789517623577466e-06
CRYZ	1.0788951907967229e-06
NDST1	1.078362257254845e-06
TGIF2	1.0782027025594038e-06
NUP62	1.0733138448464678e-06
EPRS	1.0716526857241234e-06
BTBD3	1.0677252394476986e-06
CCL1	1.0661751205906717e-06
CSNK1D	1.0658574798843338e-06
FBLN5	1.065502819902772e-06
NOC3L	1.0647206514066258e-06
ASNA1	1.0601595725812926e-06
TEX10	1.0594503711683326e-06
HIBADH	1.0592931752243764e-06
PARVA	1.0585785182897337e-06
MORC3	1.0576443513034867e-06
ARSJ	1.0576443513034867e-06
RPL21	1.0573682351226956e-06
GAD1	1.0568584771743643e-06
FASTKD5	1.0531229714875078e-06
TOX3	1.0527652321601807e-06
STARD8	1.0521179648747657e-06
NET1	1.051492484859851e-06
SH2B2	1.0513673631491941e-06
ZSCAN10	1.050537132797489e-06
ERGIC1	1.0494031505359976e-06
TSPAN14	1.0483478499763535e-06
SRPK3	1.0479618728336493e-06
HMGN1	1.0465692080452961e-06
ARFGAP1	1.043380227542007e-06
GSTP1	1.0426309103613884e-06
PARL	1.0419250691440508e-06
TMEM106C	1.0378897380324751e-06
TGFB2	1.0376884290901682e-06
VPS29	1.0342550348494698e-06
RNH1	1.0333976981070587e-06
FBXL2	1.0329816919836194e-06
THY1	1.0322103114355082e-06
COL4A5	1.0314388381553588e-06
CDS1	1.0302911585328932e-06
TCP11L1	1.0298661676273946e-06
MITF	1.0286037373652748e-06
MED12L	1.0283046765800331e-06
MRPS16	1.027172939540338e-06
TOMM7	1.0267031560527967e-06
RNF170	1.0248852518866568e-06
TCF4	1.0248702051788086e-06
NT5C2	1.0221240832774242e-06
CAMTA1	1.0203232789644907e-06
DNAJC18	1.0185024499476918e-06
ARHGEF4	1.0154013191582114e-06
RIT1	1.0148576608102153e-06
PLXNA3	1.0141672245899073e-06
NLRP2	1.0129491776371052e-06
B4GALNT1	1.009721778227434e-06
PARP11	1.0083918398370732e-06
DCUN1D2	1.0075478478924126e-06
ATG16L1	1.0071890640355447e-06
PRKCI	1.0013831414314818e-06
PSME2	1.0007029051777345e-06
OIP5	1.0006950624312659e-06
XRRA1	1.0000517163693431e-06
PHF14	9.984824612479207e-07
MATN4	9.982784561789529e-07
RPS6KA1	9.98139177175858e-07
POU2F1	9.978257090306022e-07
ELK3	9.973736163700441e-07
NUP50	9.96075890849918e-07
BCL7A	9.94855954333327e-07
HNF4A	9.938467696745216e-07
HIPK2	9.937157630735979e-07
LRRC47	9.931018813798843e-07
PHF1	9.925300634966863e-07
MOSPD1	9.923895316100512e-07
PAF1	9.923895316100512e-07
KCTD10	9.921704315376476e-07
FBXO34	9.901466674607216e-07
PRKAB1	9.89029416593306e-07
GHDC	9.888734794381678e-07
JOSD1	9.878341911697144e-07
CDON	9.873714935755757e-07
CNTN4	9.871045162213743e-07
WNT7B	9.852914997750374e-07
RIN3	9.85182662911913e-07
PRAP1	9.850078393205252e-07
MAP3K4	9.849191973940452e-07
COX7B	9.840530428740371e-07
SPEG	9.825210104691124e-07
COPB1	9.820531290018813e-07
EEF1D	9.82047016226959e-07
PAQR3	9.81099782541244e-07
GEMIN4	9.80482447834665e-07
ULK1	9.779988211173518e-07
PHOX2A	9.762117750569114e-07
WFIKKN1	9.762117750569114e-07
KLF12	9.716939294569892e-07
SSBP3	9.716599387825412e-07
DHX40	9.716383270654968e-07
TAF1	9.705704005132031e-07
SIPA1L1	9.704705984655362e-07
WWC2	9.686116280917127e-07
MTHFD1L	9.67751720389731e-07
TCF20	9.676479504950483e-07
GATAD2A	9.672290810316883e-07
SACS	9.670898015203791e-07
RAD50	9.670064274264238e-07
